duration,start_time,end_time,start_station_id,start_station,end_station_id,end_station,bike_id,user_type
333,2019-03-12 16:00:00,2019-03-12 16:05:33,31020,Steglitz,31010,Prenzlauer Berg,B0440,Member
806,2019-03-12 18:52:08,2019-03-12 19:05:34,31009,Hauptbahnhof,31008,Zoologischer Garten,B0044,Member
356,2019-03-12 12:11:19,2019-03-12 12:17:15,31007,Kottbusser Tor,31005,Hackescher Markt,B0413,Member
754,2019-03-12 19:03:58,2019-03-12 19:16:32,31014,Mitte,31007,Kottbusser Tor,B0446,Member
1084,2019-03-12 08:30:02,2019-03-12 08:48:06,31010,Prenzlauer Berg,31017,Wedding,B0153,Casual
226,2019-03-12 04:50:39,2019-03-12 04:54:25,31003,Potsdamer Platz,31010,Prenzlauer Berg,B0281,Member
554,2019-03-12 18:47:37,2019-03-12 18:56:51,31006,Warschauer Straße,31015,Schöneberg,B0406,Member
590,2019-03-12 06:58:12,2019-03-12 07:08:02,31006,Warschauer Straße,31001,Alexanderplatz,B0392,Member
1408,2019-03-12 12:41:44,2019-03-12 13:05:12,31012,Neukölln,31017,Wedding,B0489,Casual
1637,2019-03-12 18:07:28,2019-03-12 18:34:45,31006,Warschauer Straße,31010,Prenzlauer Berg,B0154,Casual
1353,2019-03-12 13:00:45,2019-03-12 13:23:18,31008,Zoologischer Garten,31007,Kottbusser Tor,B0485,Casual
1460,2019-03-12 18:46:31,2019-03-12 19:10:51,31006,Warschauer Straße,31002,Brandenburger Tor,B0351,Casual
622,2019-03-12 13:54:22,2019-03-12 14:04:44,31009,Hauptbahnhof,31018,Friedrichshain,B0307,Member
636,2019-03-12 06:33:09,2019-03-12 06:43:45,31007,Kottbusser Tor,31006,Warschauer Straße,B0103,Member
1858,2019-03-12 15:12:39,2019-03-12 15:43:37,31002,Brandenburger Tor,31015,Schöneberg,B0461,Casual
395,2019-03-12 08:57:11,2019-03-12 09:03:46,31014,Mitte,31014,Mitte,B0116,Member
993,2019-03-12 20:37:03,2019-03-12 20:53:36,31004,Friedrichstraße,31011,Kreuzberg,B0189,Casual
1196,2019-03-12 11:33:14,2019-03-12 11:53:10,31010,Prenzlauer Berg,31010,Prenzlauer Berg,B0244,Casual
469,2019-03-12 15:59:55,2019-03-12 16:07:44,31007,Kottbusser Tor,31020,Steglitz,B0316,Member
534,2019-03-12 10:53:41,2019-03-12 11:02:35,31019,Tempelhof,31016,Tiergarten,B0157,Member
367,2019-03-12 20:08:27,2019-03-12 20:14:34,31016,Tiergarten,31020,Steglitz,B0157,Member
542,2019-03-12 08:44:19,2019-03-12 08:53:21,31003,Potsdamer Platz,31008,Zoologischer Garten,B0144,Member
635,2019-03-12 16:56:36,2019-03-12 17:07:11,31003,Potsdamer Platz,31002,Brandenburger Tor,B0177,Member
895,2019-03-12 08:32:10,2019-03-12 08:47:05,31007,Kottbusser Tor,31012,Neukölln,B0016,Member
1302,2019-03-12 14:17:44,2019-03-12 14:39:26,31001,Alexanderplatz,31016,Tiergarten,B0100,Casual
911,2019-03-12 03:14:58,2019-03-12 03:30:09,31018,Friedrichshain,31019,Tempelhof,B0157,Casual
571,2019-03-12 08:23:45,2019-03-12 08:33:16,31014,Mitte,31002,Brandenburger Tor,B0476,Member
801,2019-03-12 22:05:59,2019-03-12 22:19:20,31005,Hackescher Markt,31005,Hackescher Markt,B0072,Member
281,2019-03-12 13:11:26,2019-03-12 13:16:07,31010,Prenzlauer Berg,31009,Hauptbahnhof,B0417,Member
704,2019-03-12 08:46:43,2019-03-12 08:58:27,31013,Charlottenburg,31019,Tempelhof,B0328,Member
392,2019-03-12 09:27:13,2019-03-12 09:33:45,31001,Alexanderplatz,31014,Mitte,B0476,Member
287,2019-03-12 07:43:14,2019-03-12 07:48:01,31001,Alexanderplatz,31018,Friedrichshain,B0183,Member
778,2019-03-12 16:46:47,2019-03-12 16:59:45,31010,Prenzlauer Berg,31004,Friedrichstraße,B0198,Casual
1018,2019-03-12 08:53:30,2019-03-12 09:10:28,31013,Charlottenburg,31019,Tempelhof,B0302,Casual
764,2019-03-12 09:53:29,2019-03-12 10:06:13,31006,Warschauer Straße,31006,Warschauer Straße,B0318,Member
450,2019-03-12 20:38:30,2019-03-12 20:46:00,31003,Potsdamer Platz,31002,Brandenburger Tor,B0445,Member
548,2019-03-12 16:03:00,2019-03-12 16:12:08,31001,Alexanderplatz,31011,Kreuzberg,B0485,Member
1427,2019-03-12 08:04:55,2019-03-12 08:28:42,31011,Kreuzberg,31017,Wedding,B0088,Casual
902,2019-03-12 18:37:41,2019-03-12 18:52:43,31006,Warschauer Straße,31014,Mitte,B0280,Member
1714,2019-03-12 07:22:11,2019-03-12 07:50:45,31014,Mitte,31002,Brandenburger Tor,B0171,Casual
452,2019-03-12 06:19:03,2019-03-12 06:26:35,31013,Charlottenburg,31016,Tiergarten,B0373,Member
1503,2019-03-12 20:26:47,2019-03-12 20:51:50,31004,Friedrichstraße,31002,Brandenburger Tor,B0334,Casual
324,2019-03-12 15:35:24,2019-03-12 15:40:48,31019,Tempelhof,31007,Kottbusser Tor,B0388,Member
684,2019-03-12 10:26:53,2019-03-12 10:38:17,31009,Hauptbahnhof,31013,Charlottenburg,B0452,Member
673,2019-03-12 18:36:07,2019-03-12 18:47:20,31012,Neukölln,31016,Tiergarten,B0422,Casual
1269,2019-03-12 15:25:37,2019-03-12 15:46:46,31010,Prenzlauer Berg,31020,Steglitz,B0372,Casual
465,2019-03-12 21:02:18,2019-03-12 21:10:03,31005,Hackescher Markt,31008,Zoologischer Garten,B0240,Member
279,2019-03-12 07:35:40,2019-03-12 07:40:19,31010,Prenzlauer Berg,31005,Hackescher Markt,B0076,Casual
673,2019-03-12 13:46:29,2019-03-12 13:57:42,31019,Tempelhof,31001,Alexanderplatz,B0187,Member
596,2019-03-12 05:28:24,2019-03-12 05:38:20,31019,Tempelhof,31008,Zoologischer Garten,B0156,Casual
1091,2019-03-12 15:02:17,2019-03-12 15:20:28,31008,Zoologischer Garten,31006,Warschauer Straße,B0299,Casual
1013,2019-03-12 13:37:10,2019-03-12 13:54:03,31019,Tempelhof,31016,Tiergarten,B0402,Casual
558,2019-03-12 07:11:59,2019-03-12 07:21:17,31009,Hauptbahnhof,31006,Warschauer Straße,B0048,Member
250,2019-03-12 13:26:37,2019-03-12 13:30:47,31002,Brandenburger Tor,31017,Wedding,B0297,Member
951,2019-03-12 09:17:51,2019-03-12 09:33:42,31005,Hackescher Markt,31012,Neukölln,B0154,Member
808,2019-03-12 20:19:47,2019-03-12 20:33:15,31011,Kreuzberg,31018,Friedrichshain,B0419,Member
416,2019-03-12 17:02:37,2019-03-12 17:09:33,31019,Tempelhof,31006,Warschauer Straße,B0151,Member
345,2019-03-12 23:42:04,2019-03-12 23:47:49,31009,Hauptbahnhof,31006,Warschauer Straße,B0138,Member
934,2019-03-12 09:51:59,2019-03-12 10:07:33,31001,Alexanderplatz,31012,Neukölln,B0416,Casual
605,2019-03-12 17:35:14,2019-03-12 17:45:19,31003,Potsdamer Platz,31012,Neukölln,B0426,Member
697,2019-03-12 09:02:27,2019-03-12 09:14:04,31008,Zoologischer Garten,31018,Friedrichshain,B0436,Member
467,2019-03-12 10:41:15,2019-03-12 10:49:02,31002,Brandenburger Tor,31001,Alexanderplatz,B0084,Member
435,2019-03-12 21:15:09,2019-03-12 21:22:24,31016,Tiergarten,31018,Friedrichshain,B0365,Member
938,2019-03-12 16:28:35,2019-03-12 16:44:13,31017,Wedding,31003,Potsdamer Platz,B0447,Casual
919,2019-03-12 07:03:09,2019-03-12 07:18:28,31020,Steglitz,31003,Potsdamer Platz,B0278,Casual
1265,2019-03-12 06:49:47,2019-03-12 07:10:52,31009,Hauptbahnhof,31008,Zoologischer Garten,B0325,Casual
602,2019-03-12 16:55:29,2019-03-12 17:05:31,31014,Mitte,31016,Tiergarten,B0198,Member
150,2019-03-12 17:31:27,2019-03-12 17:33:57,31005,Hackescher Markt,31005,Hackescher Markt,B0270,Member
337,2019-03-12 19:01:32,2019-03-12 19:07:09,31009,Hauptbahnhof,31016,Tiergarten,B0074,Member
462,2019-03-12 07:43:04,2019-03-12 07:50:46,31006,Warschauer Straße,31007,Kottbusser Tor,B0081,Member
1331,2019-03-12 08:41:26,2019-03-12 09:03:37,31019,Tempelhof,31016,Tiergarten,B0414,Casual
1802,2019-03-12 13:05:14,2019-03-12 13:35:16,31019,Tempelhof,31016,Tiergarten,B0472,Casual
503,2019-03-12 06:22:19,2019-03-12 06:30:42,31002,Brandenburger Tor,31010,Prenzlauer Berg,B0129,Member
376,2019-03-12 05:32:44,2019-03-12 05:39:00,31004,Friedrichstraße,31014,Mitte,B0500,Member
607,2019-03-12 08:23:59,2019-03-12 08:34:06,31017,Wedding,31014,Mitte,B0183,Member
589,2019-03-12 08:03:05,2019-03-12 08:12:54,31013,Charlottenburg,31004,Friedrichstraße,B0015,Member
926,2019-03-12 09:47:59,2019-03-12 10:03:25,31017,Wedding,31003,Potsdamer Platz,B0238,Casual
942,2019-03-12 07:32:27,2019-03-12 07:48:09,31011,Kreuzberg,31006,Warschauer Straße,B0116,Casual
1392,2019-03-12 16:09:57,2019-03-12 16:33:09,31019,Tempelhof,31019,Tempelhof,B0490,Casual
1001,2019-03-12 13:07:15,2019-03-12 13:23:56,31008,Zoologischer Garten,31007,Kottbusser Tor,B0223,Member
909,2019-03-12 09:29:03,2019-03-12 09:44:12,31010,Prenzlauer Berg,31010,Prenzlauer Berg,B0456,Casual
909,2019-03-12 06:06:17,2019-03-12 06:21:26,31009,Hauptbahnhof,31005,Hackescher Markt,B0189,Casual
787,2019-03-12 09:58:21,2019-03-12 10:11:28,31015,Schöneberg,31009,Hauptbahnhof,B0117,Casual
567,2019-03-12 11:49:41,2019-03-12 11:59:08,31015,Schöneberg,31006,Warschauer Straße,B0016,Member
1074,2019-03-12 14:02:25,2019-03-12 14:20:19,31016,Tiergarten,31010,Prenzlauer Berg,B0298,Casual
850,2019-03-12 09:10:57,2019-03-12 09:25:07,31016,Tiergarten,31002,Brandenburger Tor,B0392,Member
306,2019-03-12 07:23:31,2019-03-12 07:28:37,31014,Mitte,31003,Potsdamer Platz,B0208,Member
848,2019-03-12 09:07:27,2019-03-12 09:21:35,31011,Kreuzberg,31014,Mitte,B0376,Member
740,2019-03-12 08:06:14,2019-03-12 08:18:34,31020,Steglitz,31013,Charlottenburg,B0424,Member
603,2019-03-12 13:34:36,2019-03-12 13:44:39,31016,Tiergarten,31019,Tempelhof,B0283,Member
676,2019-03-12 06:47:30,2019-03-12 06:58:46,31013,Charlottenburg,31004,Friedrichstraße,B0429,Member
591,2019-03-12 11:04:01,2019-03-12 11:13:52,31002,Brandenburger Tor,31018,Friedrichshain,B0270,Member
1537,2019-03-12 08:59:39,2019-03-12 09:25:16,31008,Zoologischer Garten,31015,Schöneberg,B0332,Casual
759,2019-03-12 19:31:32,2019-03-12 19:44:11,31002,Brandenburger Tor,31012,Neukölln,B0188,Member
819,2019-03-12 08:40:22,2019-03-12 08:54:01,31013,Charlottenburg,31011,Kreuzberg,B0381,Member
217,2019-03-12 14:08:40,2019-03-12 14:12:17,31015,Schöneberg,31014,Mitte,B0022,Member
762,2019-03-12 17:06:08,2019-03-12 17:18:50,31006,Warschauer Straße,31009,Hauptbahnhof,B0253,Member
564,2019-03-12 14:28:43,2019-03-12 14:38:07,31003,Potsdamer Platz,31004,Friedrichstraße,B0091,Member
809,2019-03-12 14:24:09,2019-03-12 14:37:38,31001,Alexanderplatz,31016,Tiergarten,B0211,Member
1146,2019-03-12 18:00:40,2019-03-12 18:19:46,31013,Charlottenburg,31010,Prenzlauer Berg,B0322,Casual
578,2019-03-12 08:54:13,2019-03-12 09:03:51,31007,Kottbusser Tor,31001,Alexanderplatz,B0264,Member
1272,2019-03-12 03:32:06,2019-03-12 03:53:18,31015,Schöneberg,31006,Warschauer Straße,B0259,Casual
1483,2019-03-12 08:36:41,2019-03-12 09:01:24,31016,Tiergarten,31017,Wedding,B0334,Casual
817,2019-03-12 17:33:07,2019-03-12 17:46:44,31001,Alexanderplatz,31005,Hackescher Markt,B0415,Member
730,2019-03-12 15:05:42,2019-03-12 15:17:52,31013,Charlottenburg,31015,Schöneberg,B0212,Casual
624,2019-03-12 07:35:21,2019-03-12 07:45:45,31017,Wedding,31010,Prenzlauer Berg,B0461,Member
715,2019-03-12 09:35:36,2019-03-12 09:47:31,31013,Charlottenburg,31012,Neukölln,B0352,Member
576,2019-03-12 15:27:13,2019-03-12 15:36:49,31002,Brandenburger Tor,31017,Wedding,B0148,Member
801,2019-03-12 07:45:52,2019-03-12 07:59:13,31011,Kreuzberg,31014,Mitte,B0051,Member
633,2019-03-12 05:06:13,2019-03-12 05:16:46,31004,Friedrichstraße,31020,Steglitz,B0163,Member
1763,2019-03-12 20:15:23,2019-03-12 20:44:46,31004,Friedrichstraße,31009,Hauptbahnhof,B0139,Casual
621,2019-03-12 18:09:24,2019-03-12 18:19:45,31008,Zoologischer Garten,31012,Neukölln,B0426,Member
878,2019-03-12 13:44:09,2019-03-12 13:58:47,31001,Alexanderplatz,31019,Tempelhof,B0277,Member
907,2019-03-12 19:27:57,2019-03-12 19:43:04,31015,Schöneberg,31007,Kottbusser Tor,B0180,Member
2301,2019-03-12 16:39:28,2019-03-12 17:17:49,31008,Zoologischer Garten,31001,Alexanderplatz,B0155,Casual
620,2019-03-12 11:28:38,2019-03-12 11:38:58,31009,Hauptbahnhof,31003,Potsdamer Platz,B0263,Member
2006,2019-03-13 10:01:12,2019-03-13 10:34:38,31015,Schöneberg,31017,Wedding,B0110,Casual
557,2019-03-13 17:55:34,2019-03-13 18:04:51,31001,Alexanderplatz,31020,Steglitz,B0278,Member
564,2019-03-13 22:42:56,2019-03-13 22:52:20,31012,Neukölln,31013,Charlottenburg,B0060,Member
551,2019-03-13 18:04:04,2019-03-13 18:13:15,31005,Hackescher Markt,31011,Kreuzberg,B0256,Member
802,2019-03-13 16:36:28,2019-03-13 16:49:50,31007,Kottbusser Tor,31017,Wedding,B0254,Member
554,2019-03-13 07:27:34,2019-03-13 07:36:48,31019,Tempelhof,31015,Schöneberg,B0085,Member
510,2019-03-13 08:21:33,2019-03-13 08:30:03,31004,Friedrichstraße,31020,Steglitz,B0340,Member
683,2019-03-13 19:46:37,2019-03-13 19:58:00,31003,Potsdamer Platz,31019,Tempelhof,B0055,Member
809,2019-03-13 11:22:41,2019-03-13 11:36:10,31001,Alexanderplatz,31020,Steglitz,B0291,Member
852,2019-03-13 16:29:23,2019-03-13 16:43:35,31009,Hauptbahnhof,31011,Kreuzberg,B0495,Member
401,2019-03-13 05:38:10,2019-03-13 05:44:51,31008,Zoologischer Garten,31010,Prenzlauer Berg,B0263,Member
523,2019-03-13 15:22:19,2019-03-13 15:31:02,31001,Alexanderplatz,31014,Mitte,B0095,Member
659,2019-03-13 11:21:47,2019-03-13 11:32:46,31014,Mitte,31013,Charlottenburg,B0120,Member
502,2019-03-13 18:40:24,2019-03-13 18:48:46,31013,Charlottenburg,31019,Tempelhof,B0103,Casual
534,2019-03-13 13:08:14,2019-03-13 13:17:08,31020,Steglitz,31015,Schöneberg,B0102,Member
687,2019-03-13 15:43:01,2019-03-13 15:54:28,31001,Alexanderplatz,31020,Steglitz,B0186,Member
440,2019-03-13 05:59:59,2019-03-13 06:07:19,31006,Warschauer Straße,31016,Tiergarten,B0187,Member
639,2019-03-13 16:19:20,2019-03-13 16:29:59,31008,Zoologischer Garten,31019,Tempelhof,B0398,Member
920,2019-03-13 12:30:21,2019-03-13 12:45:41,31004,Friedrichstraße,31002,Brandenburger Tor,B0176,Member
459,2019-03-13 10:14:10,2019-03-13 10:21:49,31013,Charlottenburg,31006,Warschauer Straße,B0175,Member
1192,2019-03-13 07:49:01,2019-03-13 08:08:53,31018,Friedrichshain,31005,Hackescher Markt,B0255,Casual
511,2019-03-13 08:19:33,2019-03-13 08:28:04,31007,Kottbusser Tor,31017,Wedding,B0108,Member
683,2019-03-13 20:10:18,2019-03-13 20:21:41,31005,Hackescher Markt,31002,Brandenburger Tor,B0275,Member
827,2019-03-13 19:54:52,2019-03-13 20:08:39,31019,Tempelhof,31006,Warschauer Straße,B0227,Member
731,2019-03-13 13:03:38,2019-03-13 13:15:49,31002,Brandenburger Tor,31002,Brandenburger Tor,B0342,Member
736,2019-03-13 10:58:55,2019-03-13 11:11:11,31006,Warschauer Straße,31019,Tempelhof,B0235,Member
1468,2019-03-13 12:16:17,2019-03-13 12:40:45,31010,Prenzlauer Berg,31019,Tempelhof,B0150,Casual
928,2019-03-13 12:11:38,2019-03-13 12:27:06,31017,Wedding,31005,Hackescher Markt,B0044,Member
550,2019-03-13 17:46:43,2019-03-13 17:55:53,31013,Charlottenburg,31016,Tiergarten,B0395,Casual
476,2019-03-13 08:00:44,2019-03-13 08:08:40,31018,Friedrichshain,31007,Kottbusser Tor,B0371,Member
579,2019-03-13 17:13:31,2019-03-13 17:23:10,31014,Mitte,31002,Brandenburger Tor,B0366,Member
241,2019-03-13 07:40:14,2019-03-13 07:44:15,31020,Steglitz,31005,Hackescher Markt,B0041,Member
1988,2019-03-13 08:39:42,2019-03-13 09:12:50,31007,Kottbusser Tor,31020,Steglitz,B0500,Casual
277,2019-03-13 15:25:35,2019-03-13 15:30:12,31017,Wedding,31002,Brandenburger Tor,B0420,Member
706,2019-03-13 09:10:40,2019-03-13 09:22:26,31009,Hauptbahnhof,31002,Brandenburger Tor,B0203,Member
580,2019-03-13 08:09:35,2019-03-13 08:19:15,31020,Steglitz,31020,Steglitz,B0379,Member
743,2019-03-13 09:43:04,2019-03-13 09:55:27,31001,Alexanderplatz,31004,Friedrichstraße,B0337,Casual
842,2019-03-13 13:28:04,2019-03-13 13:42:06,31019,Tempelhof,31015,Schöneberg,B0404,Casual
899,2019-03-13 06:17:47,2019-03-13 06:32:46,31011,Kreuzberg,31002,Brandenburger Tor,B0119,Member
274,2019-03-13 16:06:40,2019-03-13 16:11:14,31016,Tiergarten,31016,Tiergarten,B0028,Member
356,2019-03-13 16:12:05,2019-03-13 16:18:01,31004,Friedrichstraße,31004,Friedrichstraße,B0298,Member
521,2019-03-13 08:44:10,2019-03-13 08:52:51,31002,Brandenburger Tor,31011,Kreuzberg,B0323,Member
818,2019-03-13 17:32:31,2019-03-13 17:46:09,31008,Zoologischer Garten,31016,Tiergarten,B0302,Casual
686,2019-03-13 17:20:15,2019-03-13 17:31:41,31012,Neukölln,31013,Charlottenburg,B0188,Member
570,2019-03-13 19:29:30,2019-03-13 19:39:00,31010,Prenzlauer Berg,31018,Friedrichshain,B0388,Member
558,2019-03-13 18:18:59,2019-03-13 18:28:17,31010,Prenzlauer Berg,31002,Brandenburger Tor,B0421,Member
123,2019-03-13 01:57:53,2019-03-13 01:59:56,31008,Zoologischer Garten,31019,Tempelhof,B0443,Member
643,2019-03-13 12:28:02,2019-03-13 12:38:45,31018,Friedrichshain,31006,Warschauer Straße,B0416,Member
124,2019-03-13 08:02:09,2019-03-13 08:04:13,31018,Friedrichshain,31017,Wedding,B0021,Member
947,2019-03-13 15:11:04,2019-03-13 15:26:51,31018,Friedrichshain,31015,Schöneberg,B0442,Member
873,2019-03-13 08:25:17,2019-03-13 08:39:50,31012,Neukölln,31009,Hauptbahnhof,B0425,Member
646,2019-03-13 02:05:34,2019-03-13 02:16:20,31005,Hackescher Markt,31007,Kottbusser Tor,B0448,Member
2119,2019-03-13 07:54:40,2019-03-13 08:29:59,31009,Hauptbahnhof,31008,Zoologischer Garten,B0242,Casual
380,2019-03-13 08:35:11,2019-03-13 08:41:31,31010,Prenzlauer Berg,31003,Potsdamer Platz,B0158,Member
1205,2019-03-13 17:17:59,2019-03-13 17:38:04,31015,Schöneberg,31016,Tiergarten,B0145,Casual
1130,2019-03-13 05:16:53,2019-03-13 05:35:43,31020,Steglitz,31005,Hackescher Markt,B0307,Member
836,2019-03-13 16:11:01,2019-03-13 16:24:57,31011,Kreuzberg,31009,Hauptbahnhof,B0060,Member
436,2019-03-13 03:34:05,2019-03-13 03:41:21,31004,Friedrichstraße,31003,Potsdamer Platz,B0426,Member
828,2019-03-13 18:35:03,2019-03-13 18:48:51,31005,Hackescher Markt,31012,Neukölln,B0109,Casual
921,2019-03-13 15:32:01,2019-03-13 15:47:22,31014,Mitte,31014,Mitte,B0463,Casual
713,2019-03-13 08:47:13,2019-03-13 08:59:06,31002,Brandenburger Tor,31017,Wedding,B0079,Member
861,2019-03-13 11:17:08,2019-03-13 11:31:29,31004,Friedrichstraße,31020,Steglitz,B0175,Member
480,2019-03-13 08:37:15,2019-03-13 08:45:15,31005,Hackescher Markt,31009,Hauptbahnhof,B0355,Member
1333,2019-03-13 16:52:17,2019-03-13 17:14:30,31010,Prenzlauer Berg,31017,Wedding,B0089,Casual
872,2019-03-13 12:50:29,2019-03-13 13:05:01,31005,Hackescher Markt,31015,Schöneberg,B0413,Member
1240,2019-03-13 22:55:17,2019-03-13 23:15:57,31020,Steglitz,31004,Friedrichstraße,B0184,Casual
1614,2019-03-13 12:26:44,2019-03-13 12:53:38,31002,Brandenburger Tor,31020,Steglitz,B0026,Casual
154,2019-03-13 11:11:21,2019-03-13 11:13:55,31007,Kottbusser Tor,31007,Kottbusser Tor,B0067,Member
433,2019-03-13 12:12:47,2019-03-13 12:20:00,31014,Mitte,31003,Potsdamer Platz,B0198,Member
888,2019-03-13 20:55:23,2019-03-13 21:10:11,31010,Prenzlauer Berg,31010,Prenzlauer Berg,B0008,Member
623,2019-03-13 10:45:00,2019-03-13 10:55:23,31003,Potsdamer Platz,31012,Neukölln,B0134,Member
709,2019-03-13 06:30:32,2019-03-13 06:42:21,31012,Neukölln,31020,Steglitz,B0259,Member
538,2019-03-13 07:45:00,2019-03-13 07:53:58,31016,Tiergarten,31011,Kreuzberg,B0172,Member
574,2019-03-13 08:56:42,2019-03-13 09:06:16,31016,Tiergarten,31020,Steglitz,B0344,Member
694,2019-03-13 06:02:57,2019-03-13 06:14:31,31016,Tiergarten,31010,Prenzlauer Berg,B0328,Member
1277,2019-03-13 17:09:50,2019-03-13 17:31:07,31005,Hackescher Markt,31012,Neukölln,B0425,Casual
536,2019-03-13 08:28:22,2019-03-13 08:37:18,31018,Friedrichshain,31002,Brandenburger Tor,B0484,Member
606,2019-03-13 14:20:08,2019-03-13 14:30:14,31008,Zoologischer Garten,31002,Brandenburger Tor,B0054,Member
882,2019-03-13 05:17:46,2019-03-13 05:32:28,31001,Alexanderplatz,31011,Kreuzberg,B0172,Member
1035,2019-03-13 10:07:11,2019-03-13 10:24:26,31003,Potsdamer Platz,31019,Tempelhof,B0158,Casual
445,2019-03-13 20:30:56,2019-03-13 20:38:21,31005,Hackescher Markt,31014,Mitte,B0277,Member
952,2019-03-13 05:52:24,2019-03-13 06:08:16,31002,Brandenburger Tor,31004,Friedrichstraße,B0476,Member
645,2019-03-13 20:27:49,2019-03-13 20:38:34,31008,Zoologischer Garten,31007,Kottbusser Tor,B0418,Member
921,2019-03-13 12:43:24,2019-03-13 12:58:45,31019,Tempelhof,31018,Friedrichshain,B0235,Member
685,2019-03-13 16:52:35,2019-03-13 17:04:00,31001,Alexanderplatz,31008,Zoologischer Garten,B0493,Member
412,2019-03-13 06:44:51,2019-03-13 06:51:43,31011,Kreuzberg,31008,Zoologischer Garten,B0472,Member
700,2019-03-13 18:39:39,2019-03-13 18:51:19,31016,Tiergarten,31020,Steglitz,B0077,Member
449,2019-03-13 09:04:01,2019-03-13 09:11:30,31020,Steglitz,31014,Mitte,B0399,Member
694,2019-03-13 15:18:39,2019-03-13 15:30:13,31004,Friedrichstraße,31004,Friedrichstraße,B0306,Member
442,2019-03-13 07:09:20,2019-03-13 07:16:42,31003,Potsdamer Platz,31007,Kottbusser Tor,B0253,Member
575,2019-03-13 08:25:33,2019-03-13 08:35:08,31018,Friedrichshain,31011,Kreuzberg,B0466,Member
857,2019-03-13 10:59:24,2019-03-13 11:13:41,31002,Brandenburger Tor,31017,Wedding,B0320,Member
1215,2019-03-13 19:42:07,2019-03-13 20:02:22,31012,Neukölln,31019,Tempelhof,B0306,Casual
1953,2019-03-13 09:45:10,2019-03-13 10:17:43,31017,Wedding,31018,Friedrichshain,B0469,Casual
1119,2019-03-13 13:43:22,2019-03-13 14:02:01,31020,Steglitz,31019,Tempelhof,B0047,Casual
1045,2019-03-13 16:35:05,2019-03-13 16:52:30,31020,Steglitz,31005,Hackescher Markt,B0063,Casual
697,2019-03-13 12:45:44,2019-03-13 12:57:21,31013,Charlottenburg,31001,Alexanderplatz,B0055,Member
568,2019-03-13 17:48:56,2019-03-13 17:58:24,31004,Friedrichstraße,31012,Neukölln,B0066,Member
1347,2019-03-13 05:43:11,2019-03-13 06:05:38,31013,Charlottenburg,31004,Friedrichstraße,B0215,Casual
743,2019-03-13 14:30:50,2019-03-13 14:43:13,31001,Alexanderplatz,31011,Kreuzberg,B0089,Member
790,2019-03-13 07:45:03,2019-03-13 07:58:13,31010,Prenzlauer Berg,31019,Tempelhof,B0448,Member
1696,2019-03-13 06:37:31,2019-03-13 07:05:47,31002,Brandenburger Tor,31002,Brandenburger Tor,B0478,Casual
530,2019-03-13 07:31:52,2019-03-13 07:40:42,31013,Charlottenburg,31020,Steglitz,B0299,Member
691,2019-03-13 15:59:07,2019-03-13 16:10:38,31001,Alexanderplatz,31002,Brandenburger Tor,B0149,Member
1367,2019-03-13 14:13:07,2019-03-13 14:35:54,31006,Warschauer Straße,31019,Tempelhof,B0476,Casual
1501,2019-03-13 22:50:50,2019-03-13 23:15:51,31008,Zoologischer Garten,31015,Schöneberg,B0066,Casual
616,2019-03-13 18:25:00,2019-03-13 18:35:16,31003,Potsdamer Platz,31013,Charlottenburg,B0393,Member
456,2019-03-13 17:39:57,2019-03-13 17:47:33,31011,Kreuzberg,31014,Mitte,B0194,Member
745,2019-03-13 06:36:35,2019-03-13 06:49:00,31009,Hauptbahnhof,31015,Schöneberg,B0244,Member
1700,2019-03-13 18:22:37,2019-03-13 18:50:57,31009,Hauptbahnhof,31006,Warschauer Straße,B0023,Casual
642,2019-03-13 08:23:01,2019-03-13 08:33:43,31015,Schöneberg,31007,Kottbusser Tor,B0201,Member
1240,2019-03-13 19:42:22,2019-03-13 20:03:02,31011,Kreuzberg,31001,Alexanderplatz,B0204,Casual
656,2019-03-13 22:21:26,2019-03-13 22:32:22,31018,Friedrichshain,31008,Zoologischer Garten,B0211,Member
1288,2019-03-13 22:15:06,2019-03-13 22:36:34,31017,Wedding,31003,Potsdamer Platz,B0231,Casual
1438,2019-03-13 11:49:06,2019-03-13 12:13:04,31007,Kottbusser Tor,31006,Warschauer Straße,B0223,Casual
549,2019-03-13 04:47:56,2019-03-13 04:57:05,31014,Mitte,31008,Zoologischer Garten,B0168,Member
1522,2019-03-13 13:45:37,2019-03-13 14:10:59,31014,Mitte,31006,Warschauer Straße,B0083,Casual
637,2019-03-13 19:50:09,2019-03-13 20:00:46,31008,Zoologischer Garten,31006,Warschauer Straße,B0421,Member
400,2019-03-13 14:19:56,2019-03-13 14:26:36,31008,Zoologischer Garten,31014,Mitte,B0377,Member
1180,2019-03-13 15:13:38,2019-03-13 15:33:18,31004,Friedrichstraße,31008,Zoologischer Garten,B0474,Casual
752,2019-03-13 08:57:23,2019-03-13 09:09:55,31014,Mitte,31016,Tiergarten,B0390,Casual
644,2019-03-13 07:02:26,2019-03-13 07:13:10,31018,Friedrichshain,31020,Steglitz,B0066,Member
567,2019-03-13 17:27:55,2019-03-13 17:37:22,31002,Brandenburger Tor,31006,Warschauer Straße,B0316,Member
352,2019-03-13 06:26:45,2019-03-13 06:32:37,31007,Kottbusser Tor,31010,Prenzlauer Berg,B0387,Member
